,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
454,CATMA_D192C16E-C197-4D94-8369-45811F5B913D,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bianca,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Schwestrichen / du hast eine glückliche Natur / in dem du auch bey so betrübter Zeit freymütig schertzen kanst.
",20,50540,50652,ER,FEMALE
455,CATMA_50102500-6450-4441-A63D-98CBE31175CC,CATMA_44959B8D-2B13-490A-9019-37DB5B2F7D93,Explizite_Source:_Experiencer,source,Experiencer,explicit,rossana,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Mir,1,50662,50665,ER,FEMALE
456,CATMA_1E6B9D32-D202-426C-8E44-D18B088AC10D,CATMA_44959B8D-2B13-490A-9019-37DB5B2F7D93,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"mein Herr Vater mitten in der Gefahr schwebet.
",9,50701,50748,ER,Nicht-Charakter
457,CATMA_AF8A7430-5969-4C68-94F5-55E3F318F56E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,flavia,single,negativ,negativ,Emotionen der Angst,Verzweiflung,"Und wer weiß wo meine Frau Mutter mehr um mich bekümmert ist / als um ihrer eigene Wohlfahrt.
",19,50757,50851,ER,FEMALE
458,CATMA_8BA5DAC5-398F-4F94-8A93-8745FD54ADBB_1,CATMA_E4DA0C75-3C8A-44D4-8826-56D8B16BC413,Explizite_Source:_Experiencer,source,Experiencer,explicit,bianca,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,51265,51268,ER,FEMALE
459,CATMA_5FF830C3-803C-41A8-9CA0-9416BEE20E50,CATMA_E4DA0C75-3C8A-44D4-8826-56D8B16BC413,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid," wäre aus dem Castell!
",5,51268,51291,ER,Nicht-Charakter
460,CATMA_B96E6519-8A7D-4399-A81A-8912CBC0A8A3_0,CATMA_6496E038-E36F-4484-AB39-218C0ADCB2E3,Explizite_Source:_Experiencer,source,Experiencer,explicit,rossana,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,51301,51304,ER,FEMALE
461,CATMA_FC946045-197D-4AA2-BA7F-BFB07BABACC1,CATMA_6496E038-E36F-4484-AB39-218C0ADCB2E3,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"wäre auf unserm Land-Gute!
",5,51317,51344,ER,Nicht-Charakter
462,CATMA_D9733977-1BC9-4208-B690-EC2F012AE6EA_1,CATMA_EEEB6648-3060-4DB1-8F0E-E9EDA906724C,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,51365,51368,ER,FEMALE
463,CATMA_77662DF8-4F38-4847-A8CC-5BDB5694415E,CATMA_EEEB6648-3060-4DB1-8F0E-E9EDA906724C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"wäre nicht mehr in der Welt!
",7,51369,51398,ER,Nicht-Charakter
464,CATMA_1355B426-1C1D-4311-A8A4-42E8C1DA1BB4_0,CATMA_7DD70C06-7189-4CCD-88E7-D71A94088C8F,Explizite_Source:_Experiencer,source,Experiencer,explicit,marina,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,51407,51410,ER,FEMALE
465,CATMA_9B61637E-3C52-466E-A7A5-07A12C2D28B0_0,CATMA_A9F09CED-9EC9-4ABA-AF66-FF87C616E87A,Explizite_Source:_Experiencer,source,Experiencer,explicit,xaverio,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,51914,51917,ER,MALE
466,CATMA_A9F09CED-9EC9-4ABA-AF66-FF87C616E87A,,Gemeintes_Target:_Charakter,target,Charakter,implicit,bianca,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"darf ich so kühne seyn / ihre schöne Hand zu berühren / so wil ich mich zum Wegweiser gebrauchen lassen.
",21,51909,52014,ER,FEMALE
467,CATMA_C44A0058-50EF-40FF-92C2-D8C7A08BF8D2_0,CATMA_9EC5A67F-080B-4F7D-BA21-980D8FB23EBA,Explizites_Target:_Charakter,target,Charakter,explicit,xaverio,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Mein Herr Pater,",4,52023,52039,ER,MALE
468,CATMA_BD3962B5-CD09-440F-B2DD-BDBA065404C9_0,CATMA_9EC5A67F-080B-4F7D-BA21-980D8FB23EBA,Explizite_Source:_Experiencer,source,Experiencer,explicit,bianca,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mich,1,52082,52086,ER,FEMALE
469,CATMA_E20D57DB-FAB7-4B60-AC56-AA69347696F1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bianca,single,negativ,negativ,Emotionen des Leids,Leid,"Aber wo bleiben die ändern ?
",6,52184,52213,ER,FEMALE
470,CATMA_E20D57DB-FAB7-4B60-AC56-AA69347696F1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,flavia,group,negativ,negativ,Emotionen des Leids,Leid,"Aber wo bleiben die ändern ?
",6,52184,52213,ER,FEMALE
471,CATMA_E20D57DB-FAB7-4B60-AC56-AA69347696F1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,marina,group,negativ,negativ,Emotionen des Leids,Leid,"Aber wo bleiben die ändern ?
",6,52184,52213,ER,FEMALE
472,CATMA_E20D57DB-FAB7-4B60-AC56-AA69347696F1,,Gemeintes_Target:_Charakter,target,Charakter,implicit,rossana,group,negativ,negativ,Emotionen des Leids,Leid,"Aber wo bleiben die ändern ?
",6,52184,52213,ER,FEMALE
473,CATMA_3FBFD804-5AF1-4CA0-9F3C-3CC66BBA81A4,CATMA_DF72DEEF-A089-4D66-BC22-46ECDBF9ACF3,Explizite_Source:_Experiencer,source,Experiencer,explicit,rossana,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,52463,52466,ER,FEMALE
474,CATMA_C8758605-95D6-497E-A27F-CB41ABDD92F9,CATMA_DF72DEEF-A089-4D66-BC22-46ECDBF9ACF3,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"daß sie unsert wegen in vielen heiligen Verrichtungen sollen verstöret werden.
",12,52474,52553,ER,Nicht-Charakter
475,CATMA_53C271D7-22C6-4344-91BD-B4256CAC1E6A,CATMA_DF05FD91-CB12-4558-A020-43EDF9E4DB9E,Explizites_Target:_Charakter,target,Charakter,explicit,rossana,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ine schöne Person,3,52607,52624,ER,FEMALE
476,CATMA_DF05FD91-CB12-4558-A020-43EDF9E4DB9E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,domenico,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Die Verrichtung ist auch heilig / wenn so eine schöne Person in Verwahrung genommen wird.
",16,52564,52654,ER,MALE
477,CATMA_A22B3277-FF03-4E2F-A87D-45540894F3AC_0,CATMA_D3D4F446-DD2E-48DE-A9D5-0026719342C0,Explizite_Source:_Experiencer,source,Experiencer,explicit,rossana,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,52946,52949,ER,FEMALE
478,CATMA_D3D4F446-DD2E-48DE-A9D5-0026719342C0,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"So lang ich den Herrn Vater beweine / so lang muß mir die Zeit lang und verdrießlich seyn.
",19,52938,53029,ER,Nicht-Charakter
479,CATMA_78918B77-989D-459E-9301-710DB911D01C,CATMA_C0962B7F-6856-47A0-926B-56486CB81381,Explizite_Source:_Experiencer,source,Experiencer,explicit,francesco,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,53209,53212,ER,MALE
480,CATMA_EBAE7926-81E8-4D7C-919C-4F7CDCF2A0E3,CATMA_C0962B7F-6856-47A0-926B-56486CB81381,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,single,positiv,positiv,Emotionen der Freude,Freude,sie,1,53230,53233,ER,FEMALE
481,CATMA_63B72773-A20F-4BE4-92D9-D73E8BF548EF_0,CATMA_1E00A020-319C-4CEC-87A2-9E217EC7D266,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,53290,53293,ER,FEMALE
482,CATMA_060E1D3F-C8F7-45B0-AEA4-87590305BE46,CATMA_1E00A020-319C-4CEC-87A2-9E217EC7D266,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst, diesem Unglück,2,53307,53322,ER,Nicht-Charakter
483,CATMA_D58E30ED-8414-41E4-95FA-A3E4FC36C3BF_0,CATMA_002CEC0D-7099-43ED-BBB6-DBCADE0AEC53,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,hr Gnaden ,2,53346,53356,ER,FEMALE
484,CATMA_002CEC0D-7099-43ED-BBB6-DBCADE0AEC53,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,francesco,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Ihr Gnaden entsetzen sich nicht / sie sollen gar wohl accommodirt seyn.
",13,53345,53417,ER,MALE
485,CATMA_9CE97C4F-630E-4259-8C96-7D02418FBCC7,CATMA_BB23B928-BF1A-4611-969C-F10D125F1559,Explizites_Target:_Charakter,target,Charakter,explicit,francesco,single,negativ,negativ,Emotionen der Angst,Angst,Der Herr Pater,3,53725,53739,ER,MALE
486,CATMA_22271EB5-C824-42F1-ACAA-BB470B646AD0,CATMA_BB23B928-BF1A-4611-969C-F10D125F1559,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen der Angst,Angst, ich,1,53755,53759,ER,FEMALE
487,CATMA_F71650DC-E418-4446-87DC-68266FD9FE62_0,CATMA_8EF450B9-46C3-4366-BA0D-6FA1F982EAA3,Explizite_Source:_Experiencer,source,Experiencer,explicit,francesco,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,53795,53798,ER,MALE
488,CATMA_18254D1B-F812-404B-A447-A10E859D041A,CATMA_8EF450B9-46C3-4366-BA0D-6FA1F982EAA3,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,sie,1,53839,53842,ER,FEMALE
489,CATMA_736E199D-871B-4688-A9C8-FE68D5F91A27_0,CATMA_5139748C-1A4F-410A-9548-CA523855DDE2,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen der Angst,Angst,Ihr Gnaden ,2,53908,53919,ER,FEMALE
490,CATMA_2507B41C-86FD-4574-A47E-F7A985AFCB8C,CATMA_5139748C-1A4F-410A-9548-CA523855DDE2,Explizites_Target:_Charakter,target,Charakter,explicit,francesco,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,53940,53943,ER,MALE
491,CATMA_EC1D0E90-9B2A-4258-B193-4D55938370EB,CATMA_5139748C-1A4F-410A-9548-CA523855DDE2,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,francesco,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,53940,53943,ER,MALE
492,CATMA_FA5024E4-A2F4-46A6-A6E9-30FF2F54FD25,CATMA_68686AE1-6029-4DFF-A042-36488152BFA6,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,54014,54017,ER,FEMALE
493,CATMA_68686AE1-6029-4DFF-A042-36488152BFA6,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,"Ach / ich kenne meinen Heiligen schon.
",8,54008,54047,ER,Nicht-Charakter
494,CATMA_329E04EF-A896-4EBF-ABC0-2239ACF15049_0,CATMA_87831632-F306-463B-A463-D294F5CAB6E1,Explizite_Source:_Experiencer,source,Experiencer,explicit,francesco,single,positiv,positiv,Emotionen der Zuneigung,Lust,Ich,1,54059,54062,ER,MALE
495,CATMA_A548DA26-0E2A-4292-AB5C-8EEE6AE60F67,CATMA_87831632-F306-463B-A463-D294F5CAB6E1,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,single,positiv,positiv,Emotionen der Zuneigung,Lust,sie,1,54120,54123,ER,FEMALE
496,CATMA_3D5B8E94-C75A-4EA1-92DC-DF4AC3373DF5_0,CATMA_40BA3602-841A-4183-91FA-3E722DFC67C2,Explizite_Source:_Experiencer,source,Experiencer,explicit,flavia,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,54153,54156,ER,FEMALE
497,CATMA_1539A26D-27EA-48CD-863D-2FFC57B078B5,CATMA_40BA3602-841A-4183-91FA-3E722DFC67C2,Explizites_Target:_Charakter,target,Charakter,explicit,francesco,single,negativ,negativ,Emotionen der Angst,Angst,diesen Heiligen,2,54157,54172,ER,MALE
498,CATMA_38266203-9160-48F2-BB57-D62A189F35E6,CATMA_CCD9DCCD-FA76-4BFA-916C-727D14913B35,Explizite_Source:_Experiencer,source,Experiencer,explicit,francesco,single,positiv,positiv,Emotionen der Zuneigung,Lust,ich,1,54302,54305,ER,MALE
499,CATMA_0E0C2A0D-491C-4137-94D3-1010806CA78F,CATMA_CCD9DCCD-FA76-4BFA-916C-727D14913B35,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,single,positiv,positiv,Emotionen der Zuneigung,Lust,eine so vornehme Person ,4,54306,54330,ER,FEMALE
500,CATMA_B66F1325-59B7-4D55-9C4F-44645A8D646A,CATMA_8376E9FE-06C6-4E4F-A265-1561B549032A,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,negativ,negativ,Emotionen des Leids,Mitleid,Ihr Gnaden,2,54420,54430,ER,FEMALE
501,CATMA_8376E9FE-06C6-4E4F-A265-1561B549032A,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bonavita,single,negativ,negativ,Emotionen des Leids,Mitleid,"Ihr Gnaden sind gar allein gelassen worden.
",8,54420,54464,ER,MALE
502,CATMA_4C5E7FC6-2C1D-47F9-B32E-6337CCFF91E2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Wo man das Leben erhalten kan / da ist die Wohlthat unschätzbar.
",13,54658,54723,ER,FEMALE
503,CATMA_4C5E7FC6-2C1D-47F9-B32E-6337CCFF91E2,,Gemeintes_Target:_Charakter,target,Charakter,implicit,unpersönlich,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Wo man das Leben erhalten kan / da ist die Wohlthat unschätzbar.
",13,54658,54723,ER,unpersönlich
504,CATMA_1D749598-F0B0-4127-8759-B17D703296AC,CATMA_1830CCF8-1B02-433C-AC9D-27051CB7DFA4,Explizites_Target:_Charakter,target,Charakter,explicit,bianca,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,solchen schönen Personen,3,54804,54828,ER,FEMALE
505,CATMA_1D749598-F0B0-4127-8759-B17D703296AC,CATMA_1830CCF8-1B02-433C-AC9D-27051CB7DFA4,Explizites_Target:_Charakter,target,Charakter,explicit,flavia,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,solchen schönen Personen,3,54804,54828,ER,FEMALE
506,CATMA_1D749598-F0B0-4127-8759-B17D703296AC,CATMA_1830CCF8-1B02-433C-AC9D-27051CB7DFA4,Explizites_Target:_Charakter,target,Charakter,explicit,marina,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,solchen schönen Personen,3,54804,54828,ER,FEMALE
507,CATMA_1D749598-F0B0-4127-8759-B17D703296AC,CATMA_1830CCF8-1B02-433C-AC9D-27051CB7DFA4,Explizites_Target:_Charakter,target,Charakter,explicit,rossana,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,solchen schönen Personen,3,54804,54828,ER,FEMALE
508,CATMA_1830CCF8-1B02-433C-AC9D-27051CB7DFA4,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"So wird auch unser Glück unschätzbar seyn / daß wir in unserm Kloster solchen schönen Personen das Leben erhalten können.
",21,54734,54856,ER,MALE
509,CATMA_E3579C73-4E60-468C-9F24-654300035086,CATMA_0AD5F4B9-A5C5-42F0-935D-65410E9188C2,Explizite_Source:_Experiencer,source,Experiencer,explicit,marina,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,55025,55028,ER,FEMALE
510,CATMA_2641FC9C-FDF1-4839-90E7-B46693BED985,CATMA_53E9B36B-7C33-4432-8FFE-F9056C8E4070,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Freude,Freude,Ihr Gnaden,2,55160,55170,ER,FEMALE
511,CATMA_53E9B36B-7C33-4432-8FFE-F9056C8E4070,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bonavita,single,positiv,positiv,Emotionen der Freude,Freude,Ha / ha / Ihr Gnaden schertzen mit dero Diener,10,55150,55196,ER,MALE
512,CATMA_31CEF8A2-5D9B-4956-8EF6-5240AD4A2BD8_0,CATMA_66D5EA01-4149-413F-9D3A-93EDB1F5B5B7,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihr Gnaden ,2,55204,55215,ER,FEMALE
513,CATMA_923F58C7-387F-425D-8E3D-D50F03A027ED,CATMA_66D5EA01-4149-413F-9D3A-93EDB1F5B5B7,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir,1,55221,55224,ER,MALE
514,CATMA_77AAFA56-8C5C-40C0-863B-1E28BD2455AC_0,CATMA_A47D421B-40F2-4107-BC05-75772E5A06CD,Explizite_Source:_Experiencer,source,Experiencer,explicit,marina,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,55283,55286,ER,FEMALE
515,CATMA_A47D421B-40F2-4107-BC05-75772E5A06CD,,Gemeintes_Target:_Charakter,target,Charakter,implicit,bonavita,single,positiv,positiv,Emotionen der Freude,Freude,"Ich bin unbekand / ich muß mich führen lassen.
",10,55283,55330,ER,MALE
516,CATMA_BF7203F6-66F5-4D37-917A-E9B5CD09B62A,CATMA_B73AEDFD-64FE-45A6-A58C-521B4957F0A3,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihr,1,55350,55353,ER,FEMALE
517,CATMA_D2018C61-EDA7-4931-9BE0-A1E732E345AF,CATMA_B73AEDFD-64FE-45A6-A58C-521B4957F0A3,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,55369,55372,ER,MALE
518,CATMA_6058D02E-2A52-4014-8BDD-4D404ECA3355,CATMA_61397907-F59F-4AA6-807F-E9C7E7E47EAE,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," ein Geistlicher Kuß ?
",4,55435,55458,ER,Nicht-Charakter
519,CATMA_61397907-F59F-4AA6-807F-E9C7E7E47EAE,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,marina,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Das war gewißlich ein Geistlicher Kuß ?
",7,55418,55458,ER,FEMALE
520,CATMA_46F0A894-C729-43C0-AF07-D24CD868080C,CATMA_F0DA644B-EEB1-4CC6-A384-9D1A54F6BB7A,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,55509,55512,ER,MALE
521,CATMA_F0DA644B-EEB1-4CC6-A384-9D1A54F6BB7A,,Gemeintes_Target:_Charakter,target,Charakter,implicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ach nein / es war eine Höfligkeit / die ich noch im weltlichen Stande gelernet habe,16,55469,55552,ER,FEMALE
522,CATMA_2F31C985-9358-4932-B094-D1AE950D24C4_0,CATMA_2404749B-2861-406D-AA0B-4F451A4E36C1,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,55559,55562,ER,MALE
523,CATMA_E1910397-DD47-40D6-A745-6A060AFF3DBE,CATMA_2404749B-2861-406D-AA0B-4F451A4E36C1,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,negativ,negativ,Emotionen des Leids,Leid, ihr Gnaden ,2,55586,55598,ER,FEMALE
524,CATMA_0EB6D399-7B49-48F0-84A1-53E6150A8074,CATMA_6BB97080-8EF1-4617-A29A-1B4DACB71AFB,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Er,1,55684,55686,ER,MALE
525,CATMA_E4E65AEC-D62A-4AC0-8B70-31798084434E,CATMA_6BB97080-8EF1-4617-A29A-1B4DACB71AFB,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihr,1,55694,55697,ER,FEMALE
526,CATMA_5B1945ED-85D9-452F-8B17-1B0032801058,CATMA_8B5A203F-06F2-48D2-8195-55B108F92640,Explizites_Target:_Charakter,target,Charakter,explicit,bonavita,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Er,1,55731,55733,ER,MALE
527,CATMA_9B04DEB8-4A7B-4EC9-8D9E-19F91F5D9D06_0,CATMA_8B5A203F-06F2-48D2-8195-55B108F92640,Explizite_Source:_Experiencer,source,Experiencer,explicit,marina,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir,1,55739,55742,ER,FEMALE
528,CATMA_23A63018-770D-4727-9315-31F04C823FF8_0,CATMA_6ADAC672-2EF3-41B0-82A0-E4B0043ECD51,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Lust,hr Gnaden,2,55810,55819,ER,FEMALE
529,CATMA_CCB2DEBA-2D00-4088-BF25-B9CC9D3C2C2F_0,CATMA_6ADAC672-2EF3-41B0-82A0-E4B0043ECD51,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Lust,ich,1,55840,55843,ER,MALE
530,CATMA_528D030E-0779-4A89-9BE4-DF8C23213A67_0,CATMA_FFE1882C-D7F2-4468-B985-F302D0611B23,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Lust,ich,1,56056,56059,ER,MALE
531,CATMA_36A5FEF0-3971-46A1-BF27-B55C2CD4D226,CATMA_FFE1882C-D7F2-4468-B985-F302D0611B23,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Lust,sie,1,56120,56123,ER,FEMALE
532,CATMA_FFE1882C-D7F2-4468-B985-F302D0611B23,,Gemeintes_Target:_Charakter,target,Charakter,implicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Lust,"So wil ich es der Hand geben und dem Gesichte wieder nehmen.
(Er küsst sie auf die Hand und auf das Gesichte.)
",26,56049,56160,ER,FEMALE
533,CATMA_3FFFEE74-FDFA-4FD7-BA26-13793F456DE2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"unterdessen sind diese Küsse nicht so wol aus einer Weltlichen / als aus einer Geistlichen Liebe hergeflossen.
",18,56335,56446,ER,MALE
534,CATMA_3FFFEE74-FDFA-4FD7-BA26-13793F456DE2,,Gemeintes_Target:_Charakter,target,Charakter,implicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"unterdessen sind diese Küsse nicht so wol aus einer Weltlichen / als aus einer Geistlichen Liebe hergeflossen.
",18,56335,56446,ER,FEMALE
535,CATMA_A990C24E-DBFE-4F3E-A9C5-57621BFA44F7,CATMA_E05215B5-6F70-4920-96F3-0051E74FD66C,Explizites_Target:_Charakter,target,Charakter,explicit,bonavita,single,positiv,positiv,Emotionen der Freude,Freude,Dem Herr Pater ,3,56694,56709,ER,MALE
536,CATMA_0F0F0FBF-3D17-4E8E-A01F-200539948196_0,CATMA_E05215B5-6F70-4920-96F3-0051E74FD66C,Explizite_Source:_Experiencer,source,Experiencer,explicit,marina,single,positiv,positiv,Emotionen der Freude,Freude,ichs,1,56713,56717,ER,FEMALE
537,CATMA_88944D4F-C38B-4BF3-A5E8-ACF7152F149F,CATMA_2E08405C-3A82-47DB-82E1-74D14A54D9F4,Explizites_Target:_Charakter,target,Charakter,explicit,marina,single,positiv,positiv,Emotionen der Zuneigung,Lust, ihr Gnaden,2,56792,56803,ER,FEMALE
538,CATMA_6C2A020B-A5B1-47B2-AE95-06CAA2DBA001_0,CATMA_2E08405C-3A82-47DB-82E1-74D14A54D9F4,Explizite_Source:_Experiencer,source,Experiencer,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Lust,ichs,1,56808,56812,ER,MALE
539,CATMA_A0347533-1A58-4238-83BF-10B4A87C67E8,CATMA_15BD12DE-91DD-4942-B320-10F46A6632A5,Explizites_Target:_Charakter,target,Charakter,explicit,bonavita,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,er,1,57179,57181,ER,MALE
