,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
728,CATMA_300281C0-1608-4CBC-8745-AFA5C405F480,CATMA_44430EC1-31FC-46EC-9D77-3BD82E75C345,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,group,positiv,positiv,Emotionen der Zuneigung,Liebe,"uns
",1,62436,62440,LSch,MALE
729,CATMA_300281C0-1608-4CBC-8745-AFA5C405F480,CATMA_44430EC1-31FC-46EC-9D77-3BD82E75C345,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,group,positiv,positiv,Emotionen der Zuneigung,Liebe,"uns
",1,62436,62440,LSch,MALE
730,CATMA_7CACF7C0-825A-41AB-9D76-7F3CBEA0CDA7,CATMA_44430EC1-31FC-46EC-9D77-3BD82E75C345,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Lucie ,1,62501,62507,LSch,FEMALE
731,CATMA_2F3435C1-AE52-4A0C-ADB3-4C10A972B787,CATMA_2A33C9A5-8A36-49B9-9E21-ECC68F86095F,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Dein Sohn,2,62515,62524,LSch,MALE
732,CATMA_0F331394-9332-488C-8641-3FEE3BA4ACC4,CATMA_2A33C9A5-8A36-49B9-9E21-ECC68F86095F,Explizites_Target:_Charakter,target,Charakter,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"meine
              Amalie",2,62533,62559,LSch,FEMALE
733,CATMA_2A33C9A5-8A36-49B9-9E21-ECC68F86095F,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Dein Sohn ist für meine
              Amalie allein zärtlich",8,62515,62575,LSch,MALE
734,CATMA_8045BBBC-C6FF-4930-B412-B4DD83ABB1A1,CATMA_5FB1B219-233E-4B45-B305-2B0BECBA7584,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amalie ,1,62611,62618,LSch,FEMALE
735,CATMA_3FF03723-F964-4B09-A297-07BA4544DFAD,CATMA_5FB1B219-233E-4B45-B305-2B0BECBA7584,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihn,1,62625,62628,LSch,MALE
736,CATMA_5FB1B219-233E-4B45-B305-2B0BECBA7584,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Amalie liebet ihn.
",4,62611,62630,LSch,MALE
737,CATMA_3E72D8A1-9FFF-4572-8461-F5CFB413C09F,CATMA_99AB8681-8C11-48AC-AD6E-7B79933B377C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,Amalie liebet ihn? und Karl gegen sie allein zärtlich?,11,62641,62695,LSch,Nicht-Charakter
738,CATMA_84E64524-5194-4F23-AAAA-B7B25AA81618,CATMA_99AB8681-8C11-48AC-AD6E-7B79933B377C,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,"mich
",1,62822,62827,LSch,MALE
739,CATMA_1C19542B-899F-4BE5-99F8-561C4A683738,CATMA_A142FFAA-A104-4388-BFD9-15D52E35F021,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amalie ,1,62641,62648,LSch,FEMALE
740,CATMA_B65BDBC1-8C87-4788-BBB8-0845AC86A014,CATMA_A142FFAA-A104-4388-BFD9-15D52E35F021,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihn,1,62655,62658,LSch,MALE
741,CATMA_A142FFAA-A104-4388-BFD9-15D52E35F021,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amalie liebet ihn?,4,62641,62659,LSch,MALE
742,CATMA_9CCA9052-D55A-4940-923B-4C21F1AB28C7,CATMA_EF625A99-CBC2-4276-97C3-948DFD8DD1BB,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Karl ,1,62664,62669,LSch,MALE
743,CATMA_99DC167A-1ED7-4AF3-863B-7DFEDB7CD4F3,CATMA_EF625A99-CBC2-4276-97C3-948DFD8DD1BB,Explizites_Target:_Charakter,target,Charakter,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,62675,62679,LSch,FEMALE
744,CATMA_EF625A99-CBC2-4276-97C3-948DFD8DD1BB,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,und Karl gegen sie allein zärtlich?,7,62660,62695,LSch,MALE
745,CATMA_18AA02AD-4769-416A-A09E-8343CD12CE30,CATMA_8CD87F7C-B414-4E57-B3B6-D80E40A25BC4,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Robert,1,62774,62780,LSch,MALE
746,CATMA_E5866935-455F-47E4-8D98-0CA81B309C93,CATMA_8CD87F7C-B414-4E57-B3B6-D80E40A25BC4,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,"mich
",1,62822,62827,LSch,MALE
747,CATMA_7DDD5E6D-9AB8-46BB-AC78-814B06E241B7,CATMA_8CD87F7C-B414-4E57-B3B6-D80E40A25BC4,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,"mich
",1,62822,62827,LSch,MALE
748,CATMA_D1A2920B-698B-4724-A2EE-A15F9D801B52,CATMA_E898D700-7A48-4EAD-A154-69077EB74815,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,deinem Freunde,2,62903,62917,LSch,MALE
749,CATMA_E898D700-7A48-4EAD-A154-69077EB74815,,Gemeintes_Target:_Charakter,target,Charakter,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Traue deinem Freunde,3,62897,62917,LSch,MALE
750,CATMA_3E1B17EB-8BA5-40CC-9E22-6EF77B5810CB_0,CATMA_535B7B04-5F50-409E-98CF-C036D6A5E1AD,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Amalie ,1,62953,62960,LSch,FEMALE
751,CATMA_35CBF443-A8DF-4541-A8FF-F4B4F6812F4F,CATMA_535B7B04-5F50-409E-98CF-C036D6A5E1AD,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,"mir
",1,62974,62978,LSch,MALE
752,CATMA_ADAAAE24-9D90-4D66-8D15-1F78F48D9C35,CATMA_535B7B04-5F50-409E-98CF-C036D6A5E1AD,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Luciens ,1,63073,63081,LSch,FEMALE
753,CATMA_6616DDA8-4EBB-4413-97AC-17725B899364_0,CATMA_EE62B971-73C7-4D1F-8403-DA3F99921D3A,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,negativ,negativ,Emotionen des Leids,Mitleid,Amalie ,1,62953,62960,LSch,FEMALE
754,CATMA_FBF78CA6-EC4A-4E46-A913-45A10A302AE0,CATMA_EE62B971-73C7-4D1F-8403-DA3F99921D3A,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,robert,single,negativ,negativ,Emotionen des Leids,Mitleid,"mir
",1,62974,62978,LSch,MALE
755,CATMA_F8F633CA-67E3-4D0D-A349-68E5C3572C2E,CATMA_EE62B971-73C7-4D1F-8403-DA3F99921D3A,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,Luciens ,1,63073,63081,LSch,FEMALE
756,CATMA_02F66CDA-C6DD-42D8-94B5-24B39A34DE92,CATMA_7CFAC671-B2BC-45C9-8FD7-91B2E277C85F,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Die Stärke von Luciens Leidenschaft,5,63214,63249,LSch,Nicht-Charakter
757,CATMA_7E4B2B25-3079-4200-AB12-EF005D5F3FAB,CATMA_7CFAC671-B2BC-45C9-8FD7-91B2E277C85F,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,63257,63261,LSch,MALE
758,CATMA_C86743AA-C7C3-452C-A32F-F3BA039991EA,CATMA_B50FAA48-F1DA-4670-8CDF-1AE93DA5F16C,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Luciens ,1,63229,63237,LSch,FEMALE
759,CATMA_B50FAA48-F1DA-4670-8CDF-1AE93DA5F16C,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Die Stärke von Luciens Leidenschaft,5,63214,63249,LSch,MALE
760,CATMA_B50FAA48-F1DA-4670-8CDF-1AE93DA5F16C,,Gemeintes_Target:_Charakter,target,Charakter,implicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Die Stärke von Luciens Leidenschaft,5,63214,63249,LSch,MALE
761,CATMA_D5918260-3CEF-4058-9C9B-6B947370B08B,CATMA_100D8F0B-15CB-4529-B8B7-FD7D431A275E,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Freund,1,63433,63439,LSch,MALE
762,CATMA_100D8F0B-15CB-4529-B8B7-FD7D431A275E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Freund!,2,63433,63440,LSch,MALE
763,CATMA_6A5EFC10-0BC8-4DF7-A290-01CFF780398E_0,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,group,positiv,positiv,Emotionen der Freude,Freude,unsere Kinder,2,63827,63840,LSch,FEMALE
764,CATMA_6A5EFC10-0BC8-4DF7-A290-01CFF780398E_0,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,group,positiv,positiv,Emotionen der Freude,Freude,unsere Kinder,2,63827,63840,LSch,MALE
765,CATMA_562E3241-1D15-463F-B1C4-8483A6C1866C,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"unsere Kinder zu sehen, wie sie sich, glücklich durch ihre
              Zärtlichkeit, umarmen",15,63827,63921,LSch,Nicht-Charakter
766,CATMA_97E20EF7-8004-4A92-B883-B5F52CB055E2,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"ihre
              Zärtlichkeit",2,63881,63912,LSch,Nicht-Charakter
767,CATMA_9831812B-AF77-460A-981D-47E4D1273A67,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizite_Source:_Experiencer,source,Experiencer,explicit,robert,group,positiv,positiv,Emotionen der Freude,Freude,uns,1,63935,63938,LSch,MALE
768,CATMA_9831812B-AF77-460A-981D-47E4D1273A67,CATMA_48C2E058-DE62-4028-9888-8D45F93A1ECC,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,group,positiv,positiv,Emotionen der Freude,Freude,uns,1,63935,63938,LSch,MALE
769,CATMA_40F7DD2E-8F56-4FB9-994B-CE5B5F1D56F3,CATMA_A31F4697-68F8-4E74-AC41-2E98FEF60B2E,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Freund,1,63766,63772,LSch,MALE
770,CATMA_A31F4697-68F8-4E74-AC41-2E98FEF60B2E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,O Freund,2,63764,63772,LSch,MALE
771,CATMA_6A5EFC10-0BC8-4DF7-A290-01CFF780398E_0,CATMA_0C4D5F7D-6D12-4D9E-B152-C728E262802D,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,group,positiv,positiv,Emotionen der Freude,Freude,unsere Kinder,2,63827,63840,LSch,FEMALE
772,CATMA_6A5EFC10-0BC8-4DF7-A290-01CFF780398E_0,CATMA_0C4D5F7D-6D12-4D9E-B152-C728E262802D,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,group,positiv,positiv,Emotionen der Freude,Freude,unsere Kinder,2,63827,63840,LSch,MALE
773,CATMA_562E3241-1D15-463F-B1C4-8483A6C1866C,CATMA_0C4D5F7D-6D12-4D9E-B152-C728E262802D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"unsere Kinder zu sehen, wie sie sich, glücklich durch ihre
              Zärtlichkeit, umarmen",15,63827,63921,LSch,Nicht-Charakter
774,CATMA_97E20EF7-8004-4A92-B883-B5F52CB055E2,CATMA_0C4D5F7D-6D12-4D9E-B152-C728E262802D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,"ihre
              Zärtlichkeit",2,63881,63912,LSch,Nicht-Charakter
775,CATMA_0C4D5F7D-6D12-4D9E-B152-C728E262802D,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Freude,Freude,"unsere Kinder zu sehen, wie sie sich, glücklich durch ihre
              Zärtlichkeit, umarmen!",16,63827,63922,LSch,MALE
776,CATMA_D0D6B37E-0345-4D99-BBE4-9131E0D46E60_0,CATMA_1BF8A4D6-9D60-4BEA-A694-7182A128114D,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Freude,Freude,dich,1,64169,64173,LSch,MALE
777,CATMA_006E15F3-29AB-4156-94D4-1392065974A4_0,CATMA_1BF8A4D6-9D60-4BEA-A694-7182A128114D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,die Belohnung der Tugend,4,64195,64219,LSch,Nicht-Charakter
778,CATMA_1BF8A4D6-9D60-4BEA-A694-7182A128114D,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,"Freue dich, mein Sohn, du wirst die Belohnung der Tugend erhalten, wenn du diese
              Belohnung verdienst. Du wirst Amalien besitzen",24,64163,64304,LSch,MALE
779,CATMA_9AE6D6FA-6290-4873-AD09-BCD5C3FAD87E,CATMA_151138F0-6612-424C-A923-310789491900,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,dem besten Vater und Freund,5,64312,64339,LSch,MALE
780,CATMA_151138F0-6612-424C-A923-310789491900,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Danke dem besten Vater und Freund für
              seine Einwilligung",9,64306,64376,LSch,MALE
781,CATMA_151138F0-6612-424C-A923-310789491900,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Danke dem besten Vater und Freund für
              seine Einwilligung",9,64306,64376,LSch,MALE
782,CATMA_A1CA1A2A-B555-4F0C-9FC5-FAED410CFDB1,CATMA_5BDF3171-08DD-4BB8-8F9D-6336FB946963,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amalie ,1,64395,64402,LSch,FEMALE
783,CATMA_3434E129-C15E-46B1-8F68-3D99FCF207A3,CATMA_5BDF3171-08DD-4BB8-8F9D-6336FB946963,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,dich,1,64432,64436,LSch,MALE
784,CATMA_5BDF3171-08DD-4BB8-8F9D-6336FB946963,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Hoffe noch mehr. Amalie ist nicht unempfindlich gegen dich.
",11,64378,64438,LSch,MALE
785,CATMA_7067FE1A-FAB0-4D9F-A2C9-DD136FB0F95B,CATMA_471BB86E-5881-4AAB-B7CC-B32ED3CCB58C,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Amalie ,1,64454,64461,LSch,FEMALE
786,CATMA_A43F7631-F261-4E8D-9B1D-7D1477011257,CATMA_471BB86E-5881-4AAB-B7CC-B32ED3CCB58C,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich,1,64487,64491,LSch,MALE
787,CATMA_17C0EBC0-4B0C-4E52-9ED7-7AF73F743C23,CATMA_471BB86E-5881-4AAB-B7CC-B32ED3CCB58C,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich,1,64487,64491,LSch,MALE
788,CATMA_6AAA5CCA-B1B3-4FAE-A36D-FD180720A659,CATMA_D175245E-8056-49DA-916E-AB37CB718A20,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,64655,64659,LSch,MALE
789,CATMA_B279A491-CE70-4DCA-A51F-EA9EB2AD68FD,CATMA_D175245E-8056-49DA-916E-AB37CB718A20,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Lucien ,1,64708,64715,LSch,FEMALE
790,CATMA_E3229D9D-2998-482E-85E5-D882102FB3CD,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,negativ,negativ,Emotionen des Leids,Mitleid,"Zu
              einer Zeit, da Mitleid und Amalie fast mein Herz wankend gemachet hatten",14,64532,64621,LSch,MALE
791,CATMA_E3229D9D-2998-482E-85E5-D882102FB3CD,,Gemeintes_Target:_Charakter,target,Charakter,implicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,"Zu
              einer Zeit, da Mitleid und Amalie fast mein Herz wankend gemachet hatten",14,64532,64621,LSch,FEMALE
792,CATMA_8E971684-348F-499B-9225-FEB78C2609DF,CATMA_A2673EEA-7F6B-4867-884F-F961C1E6B4B3,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Karl,1,64794,64798,LSch,MALE
793,CATMA_A2673EEA-7F6B-4867-884F-F961C1E6B4B3,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Was soll diese Erstaunung, Karl?",7,64767,64799,LSch,MALE
794,CATMA_95E39AD9-4D54-406D-9C1D-82CD07F2279F,CATMA_D5C93E35-A8E2-4F54-B4BB-CDFE90F7FB3A,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Freude,Freude,ich ,1,64958,64962,LSch,MALE
795,CATMA_D5C93E35-A8E2-4F54-B4BB-CDFE90F7FB3A,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"Verzeihen Sie dieselbe dem Grade meiner Freude. Kann sie sich anders ausdrücken? Wer
              hat je eine größere empfunden? Sir Robert! So werde ich dann den gütigsten Mann als
              meinen Vater umarmen dürfen? Wird jede noch übrige Minute meines Lebens genug sein,
              Amalien und diese Gütigkeit zu verdienen? Aber mitten in seiner Glückseligkeit seufzt
              das stets zweifelnde Herz.",65,64807,65228,LSch,Nicht-Charakter
796,CATMA_6561E730-D579-4EF7-95C8-036BBB1A1436_0,CATMA_FFBA9B7E-238D-40C1-8089-1E78EFD60E12,Explizites_Target:_Charakter,target,Charakter,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Sir Robert,2,64937,64947,LSch,MALE
797,CATMA_A5E62B2A-53CB-4861-9008-50809D367C44,CATMA_FFBA9B7E-238D-40C1-8089-1E78EFD60E12,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich ,1,64958,64962,LSch,MALE
798,CATMA_BC97CA58-03FB-4B2D-8C1E-0039E78FF83B,CATMA_A2C255D3-65ED-4739-885E-3940456CFEFD,Explizite_Source:_Experiencer,source,Experiencer,explicit,amalie,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Amaliens ,1,65316,65325,LSch,FEMALE
799,CATMA_721EB682-4670-418A-87AB-115A735E9DD9,CATMA_A2C255D3-65ED-4739-885E-3940456CFEFD,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich,1,65358,65362,LSch,MALE
800,CATMA_0381B4C9-0C4C-447D-B5FF-8A98C735228D,CATMA_A2C255D3-65ED-4739-885E-3940456CFEFD,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,mich,1,65358,65362,LSch,MALE
801,CATMA_DDD28D32-0A21-4065-8D37-9C68540BED6D,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Wie geteilt ist zärtliche Liebe jederzeit zwischen Furcht und Hoffnung,10,65373,65443,LSch,MALE
802,CATMA_DDD28D32-0A21-4065-8D37-9C68540BED6D,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Wie geteilt ist zärtliche Liebe jederzeit zwischen Furcht und Hoffnung,10,65373,65443,LSch,MALE
803,CATMA_8AE7176E-A300-47FE-9774-7EFDFB324127,CATMA_3E0F8DB9-00B5-4D4F-9770-D37D2BA1561E,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,robert,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir ,1,65525,65529,LSch,MALE
804,CATMA_1128DAE9-94A8-485A-B5A5-777D86A15718,CATMA_3E0F8DB9-00B5-4D4F-9770-D37D2BA1561E,Explizites_Target:_Charakter,target,Charakter,explicit,karl,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie ,1,65593,65597,LSch,MALE
805,CATMA_3E0F8DB9-00B5-4D4F-9770-D37D2BA1561E,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,amalie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Kindliche Pflicht hat dasjenige nicht vor mir verborgen gehalten, was
              weibliche Sittsamkeit für Sie zu einem Geheimnisse gemachet hatte",20,65483,65632,LSch,FEMALE
806,CATMA_F255853A-B6E4-45CC-8DB3-3364AB72E3A3_0,CATMA_2BB1BD0E-FA4E-414D-B6B2-730A81543AFD,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Luciens ,1,65935,65943,LSch,FEMALE
807,CATMA_2BB1BD0E-FA4E-414D-B6B2-730A81543AFD,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,"Luciens Seufzer verlangen zuvor Ruhe für
              Luciens Herz.
",9,65935,66004,LSch,MALE
808,CATMA_F98193E6-40C8-4519-BB99-F42457268800,CATMA_9D0565F7-7A2A-443A-9626-7E7D9754908D,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,negativ,negativ,Emotionen der Angst,Verzweiflung,ich ,1,66028,66032,LSch,MALE
809,CATMA_3E21B1E3-703E-420F-AE11-9A9551637BD8,CATMA_9D0565F7-7A2A-443A-9626-7E7D9754908D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Angst,Verzweiflung,wenn er alles weiß,4,66046,66064,LSch,Nicht-Charakter
810,CATMA_9BAACC94-E731-4F97-966C-0EC36E2F7934,CATMA_18381A28-0C27-4B55-9783-38867C167A18,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Luciens ,1,66077,66085,LSch,FEMALE
811,CATMA_81FF4C46-05FA-4545-B076-A5AC246AF374,CATMA_18381A28-0C27-4B55-9783-38867C167A18,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Luciens Gram,2,66077,66089,LSch,Nicht-Charakter
812,CATMA_C157C515-620F-4285-9DF7-77AD63DACBAB,CATMA_18381A28-0C27-4B55-9783-38867C167A18,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,66126,66130,LSch,MALE
